timestamp,slot,temperature,temp_change,temperature_anomaly,humidity,network_type,latency,latency_anomaly,motion,fan_state,bulb_state,led_state,system_state,combined_anomaly,cpu_usage_percent,ram_usage_mb
2026-02-28 05:11:00,midnight,26.47,-0.08,0,75.72,wifi,42.38,0,0,0,0,0,idle,0,15.01,783.21
2026-02-28 05:12:00,midnight,26.71,0.24,0,78.42,wifi,36.56,0,0,0,0,0,idle,0,11.08,574.13
2026-02-28 05:13:00,midnight,26.81,0.1,0,77.12,wifi,32.45,0,0,0,0,0,idle,0,11.69,645.97
2026-02-28 05:14:00,midnight,26.68,-0.13,0,80.3,wifi,31.45,0,0,0,0,0,idle,0,11.96,809.69
2026-02-28 05:15:00,midnight,26.63,-0.05,0,79.52,wifi,40.75,0,1,0,1,0,active,0,53.51,1381.23
2026-02-28 05:16:00,midnight,26.56,-0.07,0,79.64,4g,47.23,0,0,0,0,0,idle,0,9.85,519.51
2026-02-28 05:17:00,midnight,26.38,-0.18,0,78.07,4g,62.4,0,0,0,0,0,idle,0,18.95,484.07
2026-02-28 05:18:00,midnight,26.75,0.37,0,77.9,wifi,27.07,0,0,0,0,0,idle,0,18.88,505.33
2026-02-28 05:19:00,midnight,26.93,0.18,0,74.79,bluetooth,17.56,0,0,0,0,0,idle,0,17.14,748.86
2026-02-28 05:20:00,midnight,26.85,-0.08,0,74.62,wifi,34.76,0,1,0,1,0,active,0,40.15,1395.01
2026-02-28 05:21:00,midnight,26.74,-0.11,0,77.85,wifi,38.56,0,0,0,0,0,idle,0,12.07,786.34
2026-02-28 05:22:00,midnight,26.98,0.24,0,76.05,wifi,32.65,0,0,0,0,0,idle,0,15.78,594.1
2026-02-28 05:23:00,midnight,27.17,0.19,0,75.62,wifi,31.67,0,0,0,0,0,idle,0,14.8,763.53
2026-02-28 05:24:00,midnight,27.05,-0.12,0,74.55,4g,48.51,0,0,0,0,0,idle,0,16.64,874.28
2026-02-28 05:25:00,midnight,27.09,0.04,0,77.38,bluetooth,23.48,0,0,0,0,0,idle,0,18.04,508.6
2026-02-28 05:26:00,midnight,27.23,0.14,0,78.33,4g,49.52,0,0,0,0,0,idle,0,17.0,650.11
2026-02-28 05:27:00,midnight,27.47,0.24,0,75.85,lora,134.83,0,0,0,0,0,idle,0,18.28,738.2
2026-02-28 05:28:00,midnight,27.65,0.18,0,74.83,wifi,33.35,0,0,0,0,0,idle,0,15.58,503.32
2026-02-28 05:29:00,midnight,27.87,0.22,0,76.15,lora,110.21,0,0,0,0,1,idle,0,14.1,845.57
2026-02-28 05:30:00,midnight,27.98,0.11,0,73.41,bluetooth,18.71,0,1,0,1,0,active,0,62.98,922.87
2026-02-28 05:31:00,midnight,28.1,0.12,0,74.55,4g,41.26,0,0,0,0,0,idle,0,18.51,725.65
2026-02-28 05:32:00,midnight,28.07,-0.03,0,77.39,bluetooth,25.77,0,0,0,0,0,idle,0,17.75,844.01
2026-02-28 05:33:00,midnight,27.82,-0.25,0,73.28,wifi,40.07,0,0,0,0,0,idle,0,8.31,880.11
2026-02-28 05:34:00,midnight,27.85,0.03,0,76.63,bluetooth,21.14,0,0,0,0,0,idle,0,18.1,576.29
2026-02-28 05:35:00,midnight,27.89,0.04,0,76.13,lora,115.85,0,0,0,0,0,idle,0,17.07,541.92
2026-02-28 05:36:00,midnight,27.55,-0.34,0,74.86,4g,50.94,0,0,0,0,0,idle,0,14.94,604.94
2026-02-28 05:37:00,midnight,27.65,0.1,0,74.56,wifi,30.45,0,0,0,0,0,idle,0,19.7,688.65
2026-02-28 05:38:00,midnight,27.61,-0.04,0,76.84,bluetooth,21.59,0,0,0,0,0,idle,0,14.18,726.99
2026-02-28 05:39:00,midnight,27.65,0.04,0,76.9,bluetooth,21.07,0,0,0,0,0,idle,0,19.62,682.0
2026-02-28 05:40:00,midnight,27.72,0.07,0,78.17,4g,49.37,0,0,0,0,0,idle,0,13.11,433.47
2026-02-28 05:41:00,midnight,27.79,0.07,0,75.45,wifi,39.55,0,0,0,0,0,idle,0,10.94,798.28
2026-02-28 05:42:00,midnight,28.0,0.21,0,72.87,lora,109.96,0,0,0,0,0,idle,0,8.3,799.4
2026-02-28 05:43:00,midnight,28.17,0.17,0,73.16,lora,108.27,0,0,0,0,0,idle,0,15.81,619.8
2026-02-28 05:44:00,midnight,28.37,0.2,0,74.5,bluetooth,19.33,0,1,0,1,0,active,0,52.48,1645.58
2026-02-28 05:45:00,morning,28.34,-0.03,0,75.66,bluetooth,20.63,0,1,0,1,0,active,0,63.46,1393.66
2026-02-28 05:46:00,morning,27.94,-0.4,0,77.81,lora,116.7,0,1,0,0,0,idle,0,10.71,768.79
2026-02-28 05:47:00,morning,28.08,0.14,0,75.92,4g,37.3,0,0,0,0,0,idle,0,11.42,802.36
2026-02-28 05:48:00,morning,28.02,-0.06,0,72.69,lora,106.27,0,0,0,0,0,idle,0,9.33,600.34
2026-02-28 05:49:00,morning,28.03,0.01,0,77.42,bluetooth,19.2,0,0,0,0,0,idle,0,11.06,794.54
2026-02-28 05:50:00,morning,27.79,-0.24,0,76.92,lora,164.93,0,1,0,0,0,idle,0,13.56,628.91
2026-02-28 05:51:00,morning,27.5,-0.29,0,74.71,4g,57.97,0,1,0,0,0,idle,0,8.64,818.74
2026-02-28 05:52:00,morning,27.79,0.29,0,75.15,bluetooth,14.4,0,1,0,0,0,idle,0,16.42,420.12
2026-02-28 05:53:00,morning,27.77,-0.02,0,73.48,lora,114.58,0,0,0,0,0,idle,0,11.17,647.97
2026-02-28 05:54:00,morning,27.8,0.03,0,76.97,4g,44.46,0,0,0,0,0,idle,0,13.76,673.36
2026-02-28 05:55:00,morning,27.51,-0.29,0,78.12,4g,39.97,0,1,0,0,0,idle,0,17.0,493.36
2026-02-28 05:56:00,morning,27.85,0.34,0,75.54,4g,41.94,0,0,0,0,0,idle,0,13.23,805.21
2026-02-28 05:57:00,morning,27.77,-0.08,0,75.69,4g,70.45,0,0,0,0,0,idle,0,11.06,885.35
2026-02-28 05:58:00,morning,27.73,-0.04,0,77.39,wifi,31.92,0,1,0,0,0,idle,0,17.42,844.24
2026-02-28 05:59:00,morning,28.01,0.28,0,77.77,4g,57.3,0,1,0,0,1,idle,0,17.66,689.74
2026-02-28 06:00:00,morning,28.19,0.18,0,73.39,bluetooth,22.98,0,0,0,0,0,idle,0,14.24,701.44
2026-02-28 06:01:00,morning,28.44,0.25,0,73.52,lora,109.59,0,1,0,0,0,idle,0,15.71,687.14
2026-02-28 06:02:00,morning,28.47,0.03,0,76.17,lora,128.75,0,1,0,0,0,idle,0,17.31,827.11
2026-02-28 06:03:00,morning,28.37,-0.1,0,71.96,wifi,32.53,0,1,0,0,0,idle,0,8.2,652.44
2026-02-28 06:04:00,morning,28.27,-0.1,0,73.89,4g,62.18,0,1,0,0,0,idle,0,19.67,627.16
2026-02-28 06:05:00,morning,28.24,-0.03,0,74.65,wifi,43.89,0,1,0,0,0,idle,0,10.71,563.22
2026-02-28 06:06:00,morning,28.4,0.16,0,75.52,bluetooth,20.9,0,1,0,0,0,idle,0,8.32,501.35
2026-02-28 06:07:00,morning,28.13,-0.27,0,72.32,wifi,23.89,0,1,0,0,0,idle,0,12.44,408.73
2026-02-28 06:08:00,morning,28.23,0.1,0,76.53,lora,109.73,0,0,0,0,0,idle,0,17.67,438.04
2026-02-28 06:09:00,morning,28.28,0.05,0,77.69,4g,48.76,0,1,0,0,0,idle,0,9.81,757.06
2026-02-28 06:10:00,morning,28.38,0.1,0,77.37,wifi,46.94,0,1,0,0,0,idle,0,16.71,490.38
2026-02-28 06:11:00,morning,28.39,0.01,0,74.68,wifi,23.36,0,1,0,0,0,idle,0,12.26,729.2
2026-02-28 06:12:00,morning,28.35,-0.04,0,75.02,bluetooth,21.21,0,1,0,0,0,idle,0,8.27,703.89
2026-02-28 06:13:00,morning,28.6,0.25,0,75.39,lora,122.02,0,1,0,0,0,idle,0,11.86,565.83
2026-02-28 06:14:00,morning,28.29,-0.31,0,77.7,lora,129.21,0,1,0,0,0,idle,0,17.95,622.39
2026-02-28 06:15:00,morning,28.28,-0.01,0,73.77,bluetooth,19.24,0,1,0,0,0,idle,0,8.21,469.01
2026-02-28 06:16:00,morning,28.6,0.32,0,76.3,4g,43.99,0,1,0,0,0,idle,0,10.46,717.69
2026-02-28 06:17:00,morning,28.44,-0.16,0,75.99,4g,57.09,0,1,0,0,0,idle,0,17.13,657.36
2026-02-28 06:18:00,morning,28.72,0.28,0,71.66,4g,69.13,0,1,0,0,0,idle,0,11.77,639.52
2026-02-28 06:19:00,morning,28.49,-0.23,0,73.32,lora,98.79,0,0,0,0,0,idle,0,10.45,754.44
2026-02-28 06:20:00,morning,28.64,0.15,0,71.75,bluetooth,20.89,0,0,0,0,0,idle,0,17.27,873.23
2026-02-28 06:21:00,morning,28.72,0.08,0,72.99,bluetooth,15.12,0,1,0,0,0,idle,0,12.61,553.04
2026-02-28 06:22:00,morning,28.42,-0.3,0,72.75,lora,117.96,0,1,0,0,0,idle,0,19.19,897.12
2026-02-28 06:23:00,morning,28.35,-0.07,0,73.13,4g,56.62,0,0,0,0,0,idle,0,19.25,664.43
2026-02-28 06:24:00,morning,28.57,0.22,0,74.72,lora,141.87,0,1,0,0,0,idle,0,13.87,563.3
2026-02-28 06:25:00,morning,28.31,-0.26,0,78.02,lora,126.41,0,1,0,0,0,idle,0,9.55,432.99
2026-02-28 06:26:00,morning,28.28,-0.03,0,77.26,lora,113.22,0,1,0,0,0,idle,0,13.54,470.09
2026-02-28 06:27:00,morning,28.07,-0.21,0,74.46,4g,41.41,0,1,0,0,0,idle,0,13.39,779.99
2026-02-28 06:28:00,morning,28.42,0.35,0,77.63,wifi,31.28,0,1,0,0,0,idle,0,17.94,878.31
2026-02-28 06:29:00,morning,28.67,0.25,0,71.73,bluetooth,19.87,0,0,0,0,1,idle,0,8.91,661.37
2026-02-28 06:30:00,morning,28.97,0.3,0,72.25,lora,94.44,0,1,0,0,0,idle,0,9.46,437.94
2026-02-28 06:31:00,morning,29.2,0.23,0,73.02,wifi,35.39,0,1,0,0,0,idle,0,15.99,457.1
2026-02-28 06:32:00,morning,29.39,0.19,0,70.99,bluetooth,15.61,0,1,0,0,0,idle,0,9.8,697.95
2026-02-28 06:33:00,morning,29.56,0.17,0,71.94,lora,107.8,0,0,0,0,0,idle,0,13.73,615.55
2026-02-28 06:34:00,morning,29.57,0.01,0,74.04,bluetooth,19.22,0,1,0,0,0,idle,0,12.04,809.26
2026-02-28 06:35:00,morning,29.35,-0.22,0,76.11,wifi,31.1,0,1,0,0,0,idle,0,10.9,415.13
2026-02-28 06:36:00,morning,28.99,-0.36,0,72.85,wifi,31.19,0,1,0,0,0,idle,0,10.01,771.52
2026-02-28 06:37:00,morning,28.84,-0.15,0,73.28,lora,100.88,0,1,0,0,0,idle,0,16.34,518.37
2026-02-28 06:38:00,morning,28.64,-0.2,0,75.4,lora,122.34,0,1,0,0,0,idle,0,16.12,487.28
2026-02-28 06:39:00,morning,28.46,-0.18,0,74.63,bluetooth,17.68,0,1,0,0,0,idle,0,18.23,671.37
2026-02-28 06:40:00,morning,28.34,-0.12,0,74.47,4g,59.12,0,1,0,0,0,idle,0,13.4,445.68
2026-02-28 06:41:00,morning,28.63,0.29,0,76.55,4g,53.02,0,1,0,0,0,idle,0,12.94,565.42
2026-02-28 06:42:00,morning,28.98,0.35,0,71.85,wifi,37.85,0,1,0,0,0,idle,0,16.02,659.22
2026-02-28 06:43:00,morning,28.99,0.01,0,71.47,4g,58.14,0,1,0,0,0,idle,0,11.56,783.09
2026-02-28 06:44:00,morning,29.14,0.15,0,73.12,4g,45.47,0,1,0,0,0,idle,0,19.37,603.3
2026-02-28 06:45:00,morning,28.96,-0.18,0,76.94,bluetooth,21.78,0,1,0,0,0,idle,0,11.93,701.02
2026-02-28 06:46:00,morning,28.83,-0.13,0,71.68,lora,110.52,0,1,0,0,0,idle,0,9.78,418.33
2026-02-28 06:47:00,morning,29.03,0.2,0,75.48,wifi,29.81,0,1,0,0,0,idle,0,16.81,656.42
2026-02-28 06:48:00,morning,29.26,0.23,0,73.73,4g,64.71,0,0,0,0,0,idle,0,17.67,709.16
2026-02-28 06:49:00,morning,29.23,-0.03,0,72.26,lora,114.03,0,0,0,0,0,idle,0,13.27,669.97
2026-02-28 06:50:00,morning,29.12,-0.11,0,71.22,wifi,37.78,0,1,0,0,0,idle,0,8.59,801.8
2026-02-28 06:51:00,morning,29.25,0.13,0,76.0,bluetooth,19.78,0,1,0,0,0,idle,0,12.48,809.42
2026-02-28 06:52:00,morning,28.98,-0.27,0,74.25,lora,115.8,0,1,0,0,0,idle,0,10.55,468.27
2026-02-28 06:53:00,morning,28.85,-0.13,0,73.47,bluetooth,18.21,0,1,0,0,0,idle,0,19.29,791.46
2026-02-28 06:54:00,morning,28.87,0.02,0,73.34,bluetooth,23.41,0,0,0,0,0,idle,0,10.01,883.68
2026-02-28 06:55:00,morning,29.2,0.33,0,72.44,wifi,37.83,0,1,0,0,0,idle,0,10.08,673.89
2026-02-28 06:56:00,morning,29.46,0.26,0,73.91,bluetooth,20.19,0,0,0,0,0,idle,0,13.87,515.28
2026-02-28 06:57:00,morning,29.29,-0.17,0,75.15,bluetooth,20.0,0,1,0,0,0,idle,0,16.66,720.21
2026-02-28 06:58:00,morning,29.47,0.18,0,72.02,lora,97.03,0,0,0,0,0,idle,0,19.55,664.93
2026-02-28 06:59:00,morning,29.55,0.08,0,70.3,wifi,26.88,0,1,0,0,1,idle,0,15.59,540.03
2026-02-28 07:00:00,morning,29.5,-0.05,0,70.99,bluetooth,18.04,0,1,0,0,0,idle,0,10.09,666.75
2026-02-28 07:01:00,morning,29.59,0.09,0,74.64,wifi,33.81,0,1,0,0,0,idle,0,14.32,584.54
2026-02-28 07:02:00,morning,29.59,0.0,0,73.3,wifi,40.11,0,1,0,0,0,idle,0,11.95,514.41
2026-02-28 07:03:00,morning,29.57,-0.02,0,76.07,lora,141.0,0,0,0,0,0,idle,0,8.79,880.76
2026-02-28 07:04:00,morning,29.69,0.12,0,74.16,bluetooth,18.88,0,0,0,0,0,idle,0,13.11,464.45
2026-02-28 07:05:00,morning,29.39,-0.3,0,72.5,4g,60.16,0,1,0,0,0,idle,0,19.54,515.16
2026-02-28 07:06:00,morning,29.29,-0.1,0,76.55,bluetooth,24.78,0,1,0,0,0,idle,0,18.42,425.79
2026-02-28 07:07:00,morning,29.17,-0.12,0,73.34,bluetooth,18.21,0,0,0,0,0,idle,0,12.67,592.78
2026-02-28 07:08:00,morning,29.09,-0.08,0,73.46,lora,103.12,0,1,0,0,0,idle,0,10.92,699.7
2026-02-28 07:09:00,morning,29.37,0.28,0,70.92,lora,129.64,0,1,0,0,0,idle,0,8.6,803.92
2026-02-28 07:10:00,morning,29.65,0.28,0,73.91,bluetooth,22.56,0,1,0,0,0,idle,0,15.95,857.8
2026-02-28 07:11:00,morning,29.54,-0.11,0,74.33,4g,49.01,0,1,0,0,0,idle,0,19.94,866.69
2026-02-28 07:12:00,morning,29.37,-0.17,0,73.49,wifi,34.35,0,1,0,0,0,idle,0,12.29,464.62
2026-02-28 07:13:00,morning,29.2,-0.17,0,76.04,bluetooth,18.79,0,0,0,0,0,idle,0,10.42,885.66
2026-02-28 07:14:00,morning,29.26,0.06,0,71.21,bluetooth,18.04,0,1,0,0,0,idle,0,8.68,526.06
2026-02-28 07:15:00,morning,29.43,0.17,0,75.39,lora,118.67,0,1,0,0,0,idle,0,19.0,849.59
2026-02-28 07:16:00,morning,29.76,0.33,0,71.12,wifi,37.47,0,1,0,0,0,idle,0,12.39,746.22
2026-02-28 07:17:00,morning,30.06,0.3,0,70.45,bluetooth,21.81,0,1,1,0,0,active,0,61.54,1605.17
2026-02-28 07:18:00,morning,29.84,-0.22,0,70.53,bluetooth,20.54,0,1,0,0,0,idle,0,16.96,442.75
2026-02-28 07:19:00,morning,29.66,-0.18,0,72.31,bluetooth,23.56,0,0,0,0,0,idle,0,12.59,690.65
2026-02-28 07:20:00,morning,29.88,0.22,0,72.99,wifi,35.49,0,1,0,0,0,idle,0,8.22,871.16
2026-02-28 07:21:00,morning,29.94,0.06,0,74.86,4g,49.89,0,1,0,0,0,idle,0,16.83,579.92
2026-02-28 07:22:00,morning,30.09,0.15,0,74.55,wifi,28.97,0,1,1,0,0,active,0,33.61,1404.58
2026-02-28 07:23:00,morning,29.8,-0.29,0,71.36,bluetooth,19.91,0,0,0,0,0,idle,0,17.83,552.53
2026-02-28 07:24:00,morning,29.93,0.13,0,71.8,bluetooth,19.5,0,1,0,0,0,idle,0,11.3,659.17
2026-02-28 07:25:00,morning,29.88,-0.05,0,74.77,lora,95.01,0,1,0,0,0,idle,0,17.27,644.13
2026-02-28 07:26:00,morning,29.91,0.03,0,71.35,4g,38.91,0,0,0,0,0,idle,0,16.31,636.59
2026-02-28 07:27:00,morning,30.16,0.25,0,74.29,wifi,32.52,0,0,1,0,0,active,0,41.54,1716.29
2026-02-28 07:28:00,morning,30.09,-0.07,0,72.6,4g,48.55,0,1,1,0,0,active,0,51.37,1220.58
2026-02-28 07:29:00,morning,29.94,-0.15,0,71.8,bluetooth,19.44,0,1,0,0,1,idle,0,12.37,563.33
2026-02-28 07:30:00,morning,29.8,-0.14,0,72.01,lora,142.03,0,1,0,0,0,idle,0,16.73,813.65
2026-02-28 07:31:00,morning,29.69,-0.11,0,72.7,lora,95.32,0,1,0,0,0,idle,0,8.38,454.12
2026-02-28 07:32:00,morning,30.05,0.36,0,71.17,bluetooth,19.66,0,1,1,0,0,active,0,52.79,1649.73
2026-02-28 07:33:00,morning,30.11,0.06,0,70.34,lora,116.23,0,1,1,0,0,active,0,38.04,1076.12
2026-02-28 07:34:00,morning,29.97,-0.14,0,69.73,wifi,40.2,0,0,0,0,0,idle,0,14.49,519.64
2026-02-28 07:35:00,morning,29.96,-0.01,0,73.1,lora,137.83,0,1,0,0,0,idle,0,14.87,510.07
2026-02-28 07:36:00,morning,30.26,0.3,0,74.8,4g,53.33,0,1,1,0,0,active,0,38.14,1019.44
2026-02-28 07:37:00,morning,30.35,0.09,0,72.19,lora,109.54,0,1,1,0,0,active,0,60.03,1686.6
2026-02-28 07:38:00,morning,30.19,-0.16,0,74.12,bluetooth,21.63,0,0,1,0,0,active,0,46.11,1673.3
2026-02-28 07:39:00,morning,29.95,-0.24,0,72.76,4g,51.34,0,0,0,0,0,idle,0,15.64,401.63
2026-02-28 07:40:00,morning,30.02,0.07,0,72.9,wifi,37.43,0,1,1,0,0,active,0,32.42,1106.14
2026-02-28 07:41:00,morning,30.39,0.37,0,69.67,bluetooth,18.91,0,1,1,0,0,active,0,41.94,1130.14
2026-02-28 07:42:00,morning,30.53,0.14,0,70.17,4g,58.1,0,1,1,0,0,active,0,58.89,1371.95
2026-02-28 07:43:00,morning,30.5,-0.03,0,72.72,lora,126.48,0,1,1,0,0,active,0,40.08,1112.8
2026-02-28 07:44:00,morning,30.35,-0.15,0,73.75,wifi,30.42,0,1,1,0,0,active,0,31.46,910.84
2026-02-28 07:45:00,morning,30.53,0.18,0,70.0,lora,115.83,0,0,1,0,0,active,0,39.33,1626.36
2026-02-28 07:46:00,morning,30.59,0.06,0,71.73,wifi,24.23,0,1,1,0,0,active,0,58.72,1379.84
2026-02-28 07:47:00,morning,30.52,-0.07,0,73.78,lora,138.43,0,0,1,0,0,active,0,47.67,1423.47
2026-02-28 07:48:00,morning,30.84,0.32,0,72.24,lora,141.24,0,1,1,0,0,active,0,59.03,1564.79
2026-02-28 07:49:00,morning,30.83,-0.01,0,68.81,bluetooth,19.49,0,1,1,0,0,active,0,62.82,990.6
2026-02-28 07:50:00,morning,30.76,-0.07,0,73.48,lora,122.79,0,1,1,0,0,active,0,41.07,1792.73
2026-02-28 07:51:00,morning,30.87,0.11,0,70.19,bluetooth,18.39,0,1,1,0,0,active,0,64.44,1028.37
2026-02-28 07:52:00,morning,30.82,-0.05,0,70.75,lora,133.64,0,1,1,0,0,active,0,43.4,1710.84
2026-02-28 07:53:00,morning,30.98,0.16,0,72.38,4g,46.78,0,0,1,0,0,active,0,51.44,1572.25
2026-02-28 07:54:00,morning,30.84,-0.14,0,74.0,bluetooth,16.3,0,1,1,0,0,active,0,41.86,1206.48
2026-02-28 07:55:00,morning,30.84,0.0,0,73.41,wifi,32.03,0,1,1,0,0,active,0,61.0,917.08
2026-02-28 07:56:00,morning,31.01,0.17,0,71.32,4g,56.64,0,1,1,0,0,active,0,41.51,1035.7
2026-02-28 07:57:00,morning,31.23,0.22,0,69.18,lora,99.12,0,1,1,0,0,active,0,54.94,1769.6
2026-02-28 07:58:00,morning,30.99,-0.24,0,70.5,lora,112.36,0,1,1,0,0,active,0,61.43,1798.86
2026-02-28 07:59:00,morning,31.25,0.26,0,68.7,lora,105.61,0,1,1,0,1,active,0,52.5,1477.65
2026-02-28 08:00:00,morning,31.47,0.22,0,68.03,bluetooth,22.57,0,1,1,0,0,active,0,59.74,1216.33
2026-02-28 08:01:00,morning,31.25,-0.22,0,73.4,bluetooth,20.19,0,1,1,0,0,active,0,58.15,1338.84
2026-02-28 08:02:00,morning,31.21,-0.04,0,71.3,4g,60.11,0,0,1,0,0,active,0,61.0,1305.55
2026-02-28 08:03:00,morning,31.48,0.27,0,71.9,wifi,32.52,0,1,1,0,0,active,0,40.23,1696.16
2026-02-28 08:04:00,morning,31.36,-0.12,0,72.65,wifi,39.08,0,1,1,0,0,active,0,47.03,1731.28
2026-02-28 08:05:00,morning,31.06,-0.3,0,70.61,wifi,31.64,0,1,1,0,0,active,0,62.69,1548.84
2026-02-28 08:06:00,morning,31.07,0.01,0,71.52,wifi,38.63,0,1,1,0,0,active,0,32.84,1775.15
2026-02-28 08:07:00,morning,30.92,-0.15,0,70.81,bluetooth,24.37,0,0,1,0,0,active,0,54.09,1679.53
2026-02-28 08:08:00,morning,30.74,-0.18,0,69.23,wifi,33.55,0,1,1,0,0,active,0,63.97,1441.1
2026-02-28 08:09:00,morning,30.99,0.25,0,69.86,4g,59.85,0,1,1,0,0,active,0,43.25,1456.22
2026-02-28 08:10:00,morning,31.04,0.05,0,68.43,bluetooth,21.77,0,0,1,0,0,active,0,48.55,1734.5
2026-02-28 08:11:00,morning,30.99,-0.05,0,73.65,4g,44.82,0,1,1,0,0,active,0,54.68,1207.06
2026-02-28 08:12:00,morning,31.09,0.1,0,70.84,wifi,51.92,0,1,1,0,0,active,0,34.26,908.17
2026-02-28 08:13:00,morning,31.32,0.23,0,73.03,lora,98.33,0,1,1,0,0,active,0,64.17,1002.15
2026-02-28 08:14:00,morning,31.21,-0.11,0,70.44,4g,44.74,0,0,1,0,0,active,0,33.19,1585.27
2026-02-28 08:15:00,morning,30.95,-0.26,0,73.4,4g,54.22,0,0,1,0,0,active,0,55.59,1365.12
2026-02-28 08:16:00,morning,30.89,-0.06,0,70.1,lora,105.3,0,1,1,0,0,active,0,32.41,1664.74
2026-02-28 08:17:00,morning,30.76,-0.13,0,73.16,bluetooth,20.46,0,1,1,0,0,active,0,62.38,1554.49
2026-02-28 08:18:00,morning,30.79,0.03,0,68.9,lora,122.93,0,1,1,0,0,active,0,30.11,1785.48
2026-02-28 08:19:00,morning,30.71,-0.08,0,69.88,bluetooth,18.98,0,1,1,0,0,active,0,35.46,1415.89
2026-02-28 08:20:00,morning,30.64,-0.07,0,69.93,lora,114.83,0,1,1,0,0,active,0,47.99,1691.34
2026-02-28 08:21:00,morning,30.83,0.19,0,68.27,4g,47.26,0,1,1,0,0,active,0,36.18,1500.47
2026-02-28 08:22:00,morning,31.09,0.26,0,69.06,wifi,22.15,0,0,1,0,0,active,0,57.43,1100.47
2026-02-28 08:23:00,morning,30.86,-0.23,0,73.21,4g,66.57,0,0,1,0,0,active,0,52.77,1498.08
2026-02-28 08:24:00,morning,30.84,-0.02,0,72.74,lora,124.18,0,1,1,0,0,active,0,35.84,1758.71
2026-02-28 08:25:00,morning,30.71,-0.13,0,73.76,bluetooth,14.81,0,1,1,0,0,active,0,41.94,1385.2
2026-02-28 08:26:00,morning,30.66,-0.05,0,74.28,wifi,32.19,0,1,1,0,0,active,0,43.32,1325.5
2026-02-28 08:27:00,morning,30.92,0.26,0,71.7,wifi,36.84,0,1,1,0,0,active,0,63.26,1673.99
2026-02-28 08:28:00,morning,30.76,-0.16,0,71.76,4g,51.37,0,1,1,0,0,active,0,56.05,1740.86
2026-02-28 08:29:00,morning,30.96,0.2,0,70.45,wifi,34.52,0,0,1,0,1,active,0,36.03,1395.3
2026-02-28 08:30:00,morning,31.12,0.16,0,72.41,wifi,37.53,0,1,1,0,0,active,0,62.25,1038.0
2026-02-28 08:31:00,morning,30.92,-0.2,0,70.4,lora,117.04,0,1,1,0,0,active,0,50.45,1148.77
2026-02-28 08:32:00,morning,31.3,0.38,0,70.77,lora,128.88,0,1,1,0,0,active,0,46.1,1493.56
2026-02-28 08:33:00,morning,31.14,-0.16,0,73.32,bluetooth,20.0,0,1,1,0,0,active,0,51.19,1438.91
2026-02-28 08:34:00,morning,31.39,0.25,0,70.62,4g,49.32,0,1,1,0,0,active,0,47.93,1185.29
2026-02-28 08:35:00,morning,31.18,-0.21,0,73.3,lora,119.65,0,1,1,0,0,active,0,37.32,1578.74
2026-02-28 08:36:00,morning,31.31,0.13,0,69.79,4g,60.97,0,1,1,0,0,active,0,51.77,1314.24
2026-02-28 08:37:00,morning,31.65,0.34,0,68.73,wifi,36.6,0,1,1,0,0,active,0,53.59,1277.44
2026-02-28 08:38:00,morning,31.51,-0.14,0,68.45,lora,117.76,0,1,1,0,0,active,0,53.22,1549.2
2026-02-28 08:39:00,morning,31.55,0.04,0,72.35,wifi,40.46,0,1,1,0,0,active,0,47.64,1758.13
2026-02-28 08:40:00,morning,31.51,-0.04,0,72.23,wifi,31.01,0,1,1,0,0,active,0,49.62,1092.47
2026-02-28 08:41:00,morning,31.56,0.05,0,71.84,wifi,28.43,0,0,1,0,0,active,0,53.87,1010.6
2026-02-28 08:42:00,morning,31.57,0.01,0,71.32,bluetooth,23.27,0,1,1,0,0,active,0,64.87,1718.97
2026-02-28 08:43:00,morning,31.42,-0.15,0,69.89,lora,126.18,0,1,1,0,0,active,0,48.97,1060.37
2026-02-28 08:44:00,morning,31.26,-0.16,0,72.18,bluetooth,24.75,0,1,1,0,0,active,0,54.4,1162.19
2026-02-28 08:45:00,morning,31.2,-0.06,0,73.41,bluetooth,21.26,0,1,1,0,0,active,0,31.94,1649.99
2026-02-28 08:46:00,morning,31.43,0.23,0,69.66,lora,121.88,0,1,1,0,0,active,0,63.64,1784.32
2026-02-28 08:47:00,morning,31.51,0.08,0,69.93,wifi,38.31,0,1,1,0,0,active,0,39.06,962.83
2026-02-28 08:48:00,morning,31.56,0.05,0,73.06,lora,118.29,0,0,1,0,0,active,0,51.95,1713.58
2026-02-28 08:49:00,morning,31.34,-0.22,0,71.56,wifi,34.56,0,1,1,0,0,active,0,35.7,1638.95
2026-02-28 08:50:00,morning,31.4,0.06,0,72.2,lora,150.27,0,1,1,0,0,active,0,36.02,987.36
2026-02-28 08:51:00,morning,31.64,0.24,0,70.53,4g,49.02,0,1,1,0,0,active,0,50.04,1608.3
2026-02-28 08:52:00,morning,31.95,0.31,0,72.41,bluetooth,20.83,0,1,1,0,0,active,0,64.21,1180.87
2026-02-28 08:53:00,morning,31.72,-0.23,0,69.47,lora,116.26,0,0,1,0,0,active,0,39.39,1758.92
2026-02-28 08:54:00,morning,31.72,0.0,0,69.23,wifi,34.33,0,1,1,0,0,active,0,38.22,1694.44
2026-02-28 08:55:00,morning,31.77,0.05,0,71.94,wifi,20.13,0,1,1,0,0,active,0,51.99,1539.63
